chunk_id,source_doc,page,chunk_index,text
72a34f57-9246-4c42-8319-387ed61f0662,hackrx-2.pdf,63,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 63 of 101 extension or alteration is added by Endorsement. 12. Costs, fees or expenses for preparing any claim. Clause G. Conditions applicable to Chola MS Bharat Griha Raksha Policy (I) Your Obligations 1. Make true and full disclosure in the proposal and related documents a. You have a duty of disclosure to tell Us everything You know, or could reasonably be expected to know, that is relevant to Us for deciding whether to give You insurance cover and on what terms. You owe this duty to disclose such relevant material information even if We have not specifically asked for it. This duty extends to any information or declaration given by anyone else on Your behalf. b. We have agreed to give You insurance cover entirely on the basis of the information You, or anyone on Your behalf, have given Us in the proposal, statements and other declarations and documents (in writing or electronic) about Yourself, Your family, Your Home Building and Home Contents. The correct and complete information You give is the basis of Our contract with You. Our promise to pay is conditional upon the truth of these statements and on the assumption that You, or anyone on Your behalf, has not withheld any material information about Yourself, Your family, Your Home Building and Home Contents. 2. Obligation to take care : You must: a. keep Your Home Building and Home Contents in good condition and well maintained, You must ensure that the structure of Your Home Building does not have any faults or defects that are visible and material that will aggravate loss or damage to the Home Building in the event an insured peril occurs. b. take care to prevent theft, loss or damage to Your Home Building and Home Contents, and c. ensure that unauthorized persons do not occupy Your Home Building. 3. Inform change in circumstances : You must inform Us immediately if a. You change Your address, b. You make any addition, alteration, extension to the structure of Your Home Building, c. You let out Your Home Building, or Your Home Building will no longer be solely occupied by You, d. You change the use of Your Home Building. 4. Allow inspection and investigation of claim: You must allow, and give full cooperation to the survey/investigation of Your claim by Us. You must allow Us, and any surveyor, officer or other representative that We authorise, to inspect Your Home Building and Home Contents including the interior wherever necessary, take photographs and where required, permit the scientific testing and investigation of any insured article affected by the insured peril. You must answer all questions asked regarding Your claim"
7b618050-30f7-472e-a196-5a34b2b25f99,hackrx-2.pdf,63,1,"Building, or Your Home Building will no longer be solely occupied by You, d. You change the use of Your Home Building. 4. Allow inspection and investigation of claim: You must allow, and give full cooperation to the survey/investigation of Your claim by Us. You must allow Us, and any surveyor, officer or other representative that We authorise, to inspect Your Home Building and Home Contents including the interior wherever necessary, take photographs and where required, permit the scientific testing and investigation of any insured article affected by the insured peril. You must answer all questions asked regarding Your claim truthfully and completely, and submit all relevant documents that We will require. 5. Make true statements and full disclosure in the claim and related documents You must also give true and full information in Your claim and submit true documents. If You give any false information or document in the claim, or if You withhold any information or document (written or electronic), We have a right to refuse payment of Your claim. We may also cancel Your policy. 6. Cancellation and Termination of Cover under Chola MS Bharat Griha Raksha Policy 1. Cancellation by You at any Time a. You can cancel this cover at any time by giving Us notice in writing. The cover will terminate"
de817f02-5a04-47b0-9ff2-b2e27d7896db,hackrx-2.pdf,64,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 64 of 101 when we receive your notice. b. If You cancel the cover, We will refund premium as follows: Time for which cover in force Refund of premium For a period not exceeding 15 days 90% of the Annual rate Exceeding 15 days to 1 month 85% of the Annual rate Exceeding 1 month to 2 months 70% of the Annual rate Exceeding 2 month to 3 months 60% of the Annual rate Exceeding 3 month to 4 months 50% of the Annual rate Exceeding 4 month to 5 months 40% of the Annual rate Exceeding 5 month to 6 months 30% of the Annual rate Exceeding 6 month to 7 months 25% of the Annual rate Exceeding 7 month to 8 months 20% of the Annual rate Exceeding 8 month to 9 months 15% of the Annual rate For the period Exceeding 9 months No Refund c. Cancellation of Long Term cover No refund shall be allowed if there has been a claim under the cover. 1. If the cover is cancelled within 1 years of inception, the premium to be retained shall be worked out as per normal rates applicable - that is without allowing any discount. 2. If the cover is cancelled after 1 years of inception, the discount slab shall be reworked for the number of years the cover was actually in force. For this purpose fraction of a year shall be rounded to the next higher year. For example if the cover has run for 1 years and 1 months, premium shall be retained for 2 years. 3. Refund, if any, shall be subject to the retention of minimum premium of Rs.100 for annual cover and for cover Rs.250/- 2. Cancellation by Us: a. We will not cancel the Policy during the policy period except on the grounds of mis- representation, non-disclosure of material facts, fraud or non-co- operation on Your part. b. In case of Total Loss of Your Home Building in a long term policy where You have decided not to reinstate Your Home Building in favour of a cash settlement of Your claim, We will cancel the cover for the remaining duration of the policy period. In such a case We shall refund the proportionate premium for the un-expired policy years after grossing up the premium paid by You towards long term discount, if any. 3. Automatic termination of the Cover: This cover will automatically end in the following cases: a. Destruction of Your Home Building: This cover will automatically end 7 (seven) days after Your Home Building collapses or is destroyed by reason other than any Insured Event. If a separable part of Your"
4675f1c0-1a3b-420c-9f6b-a8e549c0a509,hackrx-2.pdf,64,1,"favour of a cash settlement of Your claim, We will cancel the cover for the remaining duration of the policy period. In such a case We shall refund the proportionate premium for the un-expired policy years after grossing up the premium paid by You towards long term discount, if any. 3. Automatic termination of the Cover: This cover will automatically end in the following cases: a. Destruction of Your Home Building: This cover will automatically end 7 (seven) days after Your Home Building collapses or is destroyed by reason other than any Insured Event. If a separable part of Your Home Building, or any additional structure falls down or is destroyed by reason other than any Insured Event, the covers will end for such part or additional"
fdcd5389-8d2c-4fd5-929e-6ac3926b4d22,hackrx-2.pdf,65,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 65 of 101 structure. You can apply within 7 (seven) days of such fall or destruction for continuing insurance cover. We may agree, but will not be bound, to continue the cover on the same rates, terms and conditions. b. Exhaustion of Sum Insured: If Your Home Building, or any additional structure, or any item of Home Contents, is lost, destroyed or stolen, or is a Total Loss, and We pay You the full Sum Insured for such item, the insurance cover for that item will automatically end unless the subject matter of insurance is reconstructed and the Sum Insured is reinstated by paying additional premium. If We pay the total Sum Insured for any claim, this Policy will end. c. Change of use of Your Home Building or Home Contents: The Policy will end i. if You change the use of Your Home Building from personal residence to any other purpose, or ii. if You use any item of Home Contents for use that is not personal. d. Sale of Your Home Building or Home Contents: This Policy will end when You sell, surrender or release Your interest in Your Home Building and/or Home Contents, or Your interest in the Home Building and/or Home Contents comes to an end. The Policy will end to the extent any additional structure of Your Home Building or item of Home Contents if You sell, surrender or release Your interest in such additional structure or item of Home Content, or Your interest in these ends. e. Effect of death In the event of the unfortunate death of the Insured during the Policy Period, the Home Building Cover and the Home Contents Cover that You have purchased will continue for the benefit of Your legal representative/s during the Policy Period subject to all the terms and conditions of this Policy. 7. Claims Procedure applicable for Chola MS Bharat Griha Raksha Policy If You suffer a loss because of an Insured Event, You must make a claim for Your financial loss at Your cost. The procedure for making a claim is given below. These include things that You must do, and that You must not do. It is important to comply with these to ensure that it does not prejudice Your claim in any manner. 1. Immediate notice to Us a. As soon as any physical loss or damage occurs to Your Home Building or Home Contents due to an Insured Event, You must immediately give notice to Us of the loss or damage. This is necessary for Us to survey/ investigate the loss or damage, as may be required. b. You can give notice to any of Our"
a8eba6d5-1c5d-4984-b51e-0af473ac1722,hackrx-2.pdf,65,1,"claim is given below. These include things that You must do, and that You must not do. It is important to comply with these to ensure that it does not prejudice Your claim in any manner. 1. Immediate notice to Us a. As soon as any physical loss or damage occurs to Your Home Building or Home Contents due to an Insured Event, You must immediately give notice to Us of the loss or damage. This is necessary for Us to survey/ investigate the loss or damage, as may be required. b. You can give notice to any of Our offices or call-centres. c. You must state in this notice i. the Certificate Number, ii. Your name, iii. details of report to the police that You made, iv. details of report to any Authority that You made, v. details of the Insured Event, vi. a brief statement of the loss, vii. particulars of any other insurance of Your Home Building or any of Your Home Contents, viii. details of loss or damage under any Optional Cover or Add-ons, ix. submit photographs of loss or physical damage, wherever possible."
02147be5-71b7-429c-85cc-b6eb80e98d9a,hackrx-2.pdf,66,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 66 of 101 2. Steps to prevent loss and damage a. You must take all reasonable steps to prevent further loss or damage to Your Home Building and Home Contents. b. Until We have inspected Your Home Building and Home Contents, and have given Our consent, i. You must not sell, give away or dispose of any damaged items of any property for which You are making a claim; ii. You must not wash or clean, or remove any damaged item or debris, except for any urgent necessity; iii. You must not carry out repairs, unless such repairs are urgent and You cannot contact Us. 3. Immediate notice to Authorities a. As soon as any loss or damage occurs to the Insured Property, You must give immediate report to appropriate legal authorities. For example, You must report to the fire brigade of the local authority and the police if there is damage by fire/ explosion / implosion or lightning. In case of subsidence /landslide/rockslide, You must inform the District Administration. In the event of impact damage of any kind or Riot Strikes, Malicious damages and acts of terrorism, You must inform the police. If there is a theft within 7 (seven) days following an Insured Event You must inform the police. b. We may, but not necessarily, waive this condition if We are satisfied that by reason of extreme hardship it was not possible for You or any other person on Your behalf to give such report. 4. Submit claim a. Claim form: i. You must submit Your claim in Our claim form at the earliest opportunity, but within 30 days from the date You first notice the loss or damage. The claim form is available in any of Our branches, and on Our web-site. ii. You must state in Your claim the details of any other insurance policy that covers the damage or loss for which You have filed Your claim, whether You have purchased such other insurance, or someone else has purchased it for You. b. We shall not be liable for any loss or damage after the expiry of 12 months from the happening of the loss or damage unless the claim is the subject of pending action or arbitration. If We disclaim liability for a claim You have made and if the claim is not made a subject matter of a suit in a court of law within a period of 12 months from the date of disclaimer, the claim shall not be recoverable hereunder. 5. Establish loss a. You must prove that the Insured Event has occurred, and the extent of physical loss or damage You have suffered with"
10a335c8-0d04-4045-9c37-554b8ede3f67,hackrx-2.pdf,66,1,"any loss or damage after the expiry of 12 months from the happening of the loss or damage unless the claim is the subject of pending action or arbitration. If We disclaim liability for a claim You have made and if the claim is not made a subject matter of a suit in a court of law within a period of 12 months from the date of disclaimer, the claim shall not be recoverable hereunder. 5. Establish loss a. You must prove that the Insured Event has occurred, and the extent of physical loss or damage You have suffered with full details. b. When We request, i. You must support Your claim for Home Building and/or Home Contents with plans, specification books, vouchers, invoices pertaining to costs incurred by You for reconstruction/replacement/repairs. ii. You must allow Us, Our officers, surveyors or representatives to inspect the loss or damage to Your Home Building and/or Home Contents, and to take measurements, samples, damaged items or parts, and photographs that are relevant."
0fc6af46-bd17-4196-a0ed-dfac57cbd1aa,hackrx-2.pdf,67,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 67 of 101 iii. You must give Us authority to see the relevant records and get information about the Event and Your loss from the police or any other authority. c. For Optional Cover of Personal Accident, Death Certificate and Post Mortem report (wherever necessary) shall be submitted. 6. Fraudulent claim If You, or anyone on Your behalf, make a false or fraudulent claim , or support a claim with any false or fraudulent statement or documents: i. We will not pay, ii. We can cancel the Policy: in such a case, You will lose all benefits under this Policy and premium that You have paid, and iii. We can also inform the police, and start legal proceedings against You. 7. Other insurance a. If You have any other policy with Us or any other Insurance Company (taken by You or by anyone else for You) covering in whole or in part any claim that You have made under this Cover, You have a right to ask for settlement of Your claim under any of these policies. b. If You choose to claim under this cover from Us, We will settle Your claim within the limits and the terms and conditions of this cover. c. After We pay the amount under Your claim, We have the right to ask for contribution from the Insurers that have given You the other policies. d. We will ensure that Our actions do not impose any liability on You. 8. Recovery action by Us a. When We accept and pay Your claim under the cover, We can start legal proceedings to recover the amount or property from the third party who has caused the loss or damage to Your Home Building or Home Contents. You must give authority to Us to take such action and exercise this right effectively, when We request You, whether before or after making payment of Your claim. You must give all information, cooperation, assistance and help for this purpose. You must not do anything which will prejudice Our right. We can do this i. without seeking Your consent, ii. in Your name, and iii. whether or not Your loss has been fully compensated. b. Any amount We recover from such person will be applied first to the costs of the legal proceedings and recovery, then to the claim amount We have paid or must pay to You. We will pay You any balance. c. You can start legal proceedings against any person who has caused the loss or damage only with Our prior consent, and on conditions that We will impose. You must not compromise or settle any claim against such person without"
9766b9d1-b156-448c-8063-d34c0153258f,hackrx-2.pdf,67,1,"i. without seeking Your consent, ii. in Your name, and iii. whether or not Your loss has been fully compensated. b. Any amount We recover from such person will be applied first to the costs of the legal proceedings and recovery, then to the claim amount We have paid or must pay to You. We will pay You any balance. c. You can start legal proceedings against any person who has caused the loss or damage only with Our prior consent, and on conditions that We will impose. You must not compromise or settle any claim against such person without Our consent. If You recover any amount from such person, You must return to Us the amount We have paid for Your claim. We can take over the conduct of legal proceedings that You have started and continue the proceedings in Your name. Clause H. Changes to covers applicable to Chola MS Bharat Griha Raksha Policy a. You can choose to make changes to the covers of this Endorsement as may be permitted by Us, or increase or reduce any Sum Insured. You must make a proposal or request for any change. It will be effective only after We have accepted Your proposal, and You have paid the additional premium, where applicable. b. This Policy (including the Policy Schedule, the proposal, declarations and Endorsements) consists of the entire contract between You and Us."
72d68deb-970f-40cf-80b5-fcf56b447d1e,hackrx-2.pdf,68,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 68 of 101 Clause I. Waiver of Underinsurance applicable to Chola MS Bharat Griha Raksha Policy Underinsurance does not apply to the Bharat Griha Raksha Policy. Thus, if Your Sum Insured calculated on the basis of the information that You provided, is less than the actual value at risk, the difference will not affect the amount We pay. Clause J. Other Details 1. Notices a. We will send any notice, letter or communication in writing to You at Your address mentioned in the Policy Schedule, and to Your email address that You have registered with Us. b. You will send any notice, letter, intimation or communication in writing to Us at Our branch office where You purchased this Policy. You can also send it at the address mentioned in the Policy Schedule. 2. Nomination for this Policy You can nominate a person to receive the claim amount under this Policy in the event of Your death. You can make such nomination at the time You take the Policy, or later. You can also change the nomination at any time. You can make the nomination on Our nomination form available in Our office or from Our website:www.cholainsurance.com 3. Arbitration If any dispute or difference arises between You and Us regarding the amount of claim to be paid under this policy (liability having been admitted by Us), such difference shall independently of all other questions, be referred to the decision of a sole arbitrator to be appointed in writing by You and Us or if You and We cannot agree upon a single arbitrator within 30 days of either of Us opting for arbitration, the same shall be referred to a panel of three arbitrators comprising of two arbitrators, one to be appointed by each of Us, to the dispute/difference and the third arbitrator to be appointed by two such arbitrators and arbitration shall be conducted under and in accordance with the provisions of the Arbitration and Conciliation Act, 1996. This benefit is over and above the base Sum Insured. Claim under Chola MS Bharat Griha Raksha will be treated as per policy terms and conditions, irrespective of claim settlement under Base CI or PA cover during the policy period 4. Territorial Limits: The Insurer’s liability to make any payment under this section will be for Insured contingencies occurring within the premises named in the Policy. Endorsement no.28 – FINANCIAL EMERGENCY ASSISTANCE: a. Coverage In the event the Insured requires ﬁnancial emergency Assistance following incidents ie. Burglary/ theft of luggage/ money or hold up. The Assistance Service provider shall co- ordinate with the Insured’s relatives within India to provide emergency cash assistance to the Insured per"
28f3f07a-5b99-411d-aeef-c119eb365df9,hackrx-2.pdf,68,1,"Raksha will be treated as per policy terms and conditions, irrespective of claim settlement under Base CI or PA cover during the policy period 4. Territorial Limits: The Insurer’s liability to make any payment under this section will be for Insured contingencies occurring within the premises named in the Policy. Endorsement no.28 – FINANCIAL EMERGENCY ASSISTANCE: a. Coverage In the event the Insured requires ﬁnancial emergency Assistance following incidents ie. Burglary/ theft of luggage/ money or hold up. The Assistance Service provider shall co- ordinate with the Insured’s relatives within India to provide emergency cash assistance to the Insured per Insured’s requirement, and make payment for transfer charges which has been made through Assistance Service Provider up to the limit of Sum Insured specified in the Policy Schedule/Certificate. This benefit is over and above the Base Sum Insured."
7365217d-063d-40e3-ab22-03d14b347ec5,hackrx-2.pdf,69,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 69 of 101 Endorsement no.28A – FINANCIAL EMERGENCY ASSISTANCE ON BENEFIT BASIS: a. Coverage In the event the Insured requires ﬁnancial emergency Assistance following incidents ie. Burglary/ theft of luggage/ money or hold up. The Assistance Service provider shall co- ordinate with the Insured’s relatives within India to provide emergency cash assistance to the Insured per Insured’s requirement, and pay a fixed benefit towards transfer charges which has been made through Assistance Service Provider as specified in the Policy Schedule/Certificate. This benefit is over and above the Base Sum Insured. Endorsement no.29 – PET CARE: a. Coverage This policy shall reimburse medical expenses including fees for the Veterinary Medical Practitioner’s fees towards the medical care and treatment of the pet animal (limited to cat or dog) of the Insured / Insured Person arising due to an injury sustained whilst under the care of a friend, relative, house servant, other family members of the house or a Professional Carrier in India during the Insured/ Insured Person’s trip, covered under this Policy. The beneﬁt under the Section is limited to the Sum Insured as speciﬁed in the policy schedule/certificate. This benefit is over and above the Base Sum Insured. b. Special Exclusions applicable to Pet Care: This beneﬁt does not cover any loss other than those mentioned above under the head “coverage”, directly, in whole or in part, including loss caused by or resulting from any exclusion mentioned in the 'General Exclusions' section of this Policy. Endorsement no.30 – SPORTS EQUIPMENT COVER: a. Coverage In the event of Insured Person’s own or hired Sports Equipment and / or its accessories are lost due to theft or damaged during the entire trip, the policy shall reimburse the market value of such lost or damaged equipment upto the maximum of the Sum Insured as mentioned in the Policy Schedule/Certificate. The Insurer’s liability to make payment is only in excess of the Deductible as mentioned in the Policy Certificate. A Deductible as mentioned in the Policy Certificate shall be separately applicable for each and every claim made under this Benefit. This benefit is over and above the Base Sum Insured. b. Specific Exclusions applicable to Sports Equipment Cover: Following losses are not covered under the policy: 1. Any loss due to theft or damage to insured/Insured Person sports equipment and accessories during insured’s entire journey if he does not get a written PIR (Property Irregularity Report) issued by the airline. For the purpose he shall be required to lodge the complaint with the airline immediately."
7ddbec2f-2f79-46b7-a840-224204f5691b,hackrx-2.pdf,69,1,Benefit. This benefit is over and above the Base Sum Insured. b. Specific Exclusions applicable to Sports Equipment Cover: Following losses are not covered under the policy: 1. Any loss due to theft or damage to insured/Insured Person sports equipment and accessories during insured’s entire journey if he does not get a written PIR (Property Irregularity Report) issued by the airline. For the purpose he shall be required to lodge the complaint with the airline immediately.
901675d1-4d17-43a4-92d9-e013a93ee316,hackrx-2.pdf,70,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 70 of 101 2. Loss to sports equipment and accessories at any other time if insured does not report the loss or theft to the local police within 24hrs of discovering it and get a written police report from them. 3. Loss or damage caused by delay, wear and tear, moths, vermin, weather and atmospheric conditions or mechanical failure. 4. Loss or damage to sports equipment and accessories left unattended at any place. 5. Any loss or damage to the property due to confiscation or detention by any authority other than airline. 6. Any loss falling under the General Exclusions of the Policy 7. Any amount of loss that has already been compensated from the club. c. Specific Conditions applicable to Sports Equipment Cover: 1. The Insured must keep the damaged property for inspection of the insurer or its authorized representative at any time after the loss is reported to the insurer. 2. The Insured shall be required to surrender the said damaged property to the insurer on demand by them at the time of final settlement of the claim or shall agree to deduct an appropriate salvage value from the claim amount admissible at the option of the insurers. 3. If the claim involves a part of a set of Property, the insurer liability shall be limited to the value of that part which has been damaged or lost during the trip. 4. Receipts for items lost, stolen or damaged or proof of ownership should be preserved properly so as to the Insured to substantiate his claim. 5. The insured shall preserve all his recovery rights against the Third Party and shall be required to subrogate the same to the insurer at the time of settlement of claim. 6. Maximum depreciation applicable under this benefit shall not exceed 50% in any event. Endorsement no.31 – ADVENTURE SPORTS: a. Coverage Any Injury / illness / diseases related to or contracted due to participation in any adventure sports activity will be covered under the base cover-Emergency Accidental Hospitalization and the optional covers- Emergency Medical Evacuation & Repatriation of Mortal remains, if opted on payment of requisite additional charges as agreed. A Deductible as mentioned in the Policy Certificate shall be separately applicable for each and every claim made under this Benefit. This benefit will form part of Base Sum Insured. Endorsement no.32 – CRUISE COVER: a. Coverage The policy shall reimburse the following expenses incurred by the Insured Person in excess of the deductible upto a maximum of the Sum Insured as mentioned in Policy Certificate during the Policy Period: 1. Missed Port Departure In the event where the insured / Insured person fails to"
398a26c9-ae27-4e01-9f0f-22bfa998760c,hackrx-2.pdf,70,1,"& Repatriation of Mortal remains, if opted on payment of requisite additional charges as agreed. A Deductible as mentioned in the Policy Certificate shall be separately applicable for each and every claim made under this Benefit. This benefit will form part of Base Sum Insured. Endorsement no.32 – CRUISE COVER: a. Coverage The policy shall reimburse the following expenses incurred by the Insured Person in excess of the deductible upto a maximum of the Sum Insured as mentioned in Policy Certificate during the Policy Period: 1. Missed Port Departure In the event where the insured / Insured person fails to arrive at the departure point in time to board the ship on which he has booked to travel on the initial journey of his trip as a result of: a) The failure of scheduled public transport on which the insured person is travelling b) An accident to or breakdown of the vehicle in which the insured person is travelling;"
ec57ee00-6fe0-44c4-837a-d419857919a7,hackrx-2.pdf,71,0,"CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED Registered Office: 2nd Floor, “DARE House”, 2, N.S.C. Bose Road, Chennai – 600 001. Toll free: 1800 208 9100, T: +91 (0) 44 4044 5400, F: +91 (0) 44 4044 5550 E: customercare@cholams.murugappa.com; website: www.cholainsurance.com IRDA Regn. No.123; PAN AABCC6633K CIN U66030TN2001PLC047977 GROUP DOMESTIC TRAVEL INSURANCE CHOTGDP23004V012223 Policy Wordings Page 71 of 101 c) An accident or breakdown occurring ahead of him on a motorway or dual carriageway which causes an unexpected delay to the vehicle in which Insured is travelling; or Strike, industrial action or adverse weather conditions, The company shall reimburse the Insured / Insured Person reasonable additional accommodation (room only) and travel expenses necessarily incurred in joining the cruise ship journey at the next docking port up to the limit specified. The Insurer’s liability to make payment is only in excess of the Deductible as specified in policy schedule/certificate. 2. UNUSED EXCURSIONS The policy shall reimburse the cost of pre-booked excursions, which insured / insured person were unable to use and which are not refundable from any other source as a direct result of being confined by the medical officer on the ship to insured/insured person own cabin due to an accident or illness which is covered Base Emergency Accidental Hospitalisation or the optional cover- Emergency Medical Expenses – Illness / Disease, if opted. 3. CRUISE INTERRUPTION In the event of Insured/Insured person requiring hospital treatment on dry land due to temporary illness, the policy reimburse the amount specified in the policy schedule/certificate, the travel expenses incurred to reach the next port in order to re-join the cruise. The insured / insured person has to submit a certificate from the medical practitioner in attendance to confirm the insured/ insured person’s unforeseen illness or injury. A Deductible as mentioned in the Policy Certificate shall be separately applicable for each and every claim made under this Benefit. This benefit is over and above the Base Sum Insured. Endorsement no.33 – DEBIT/CREDIT CARD FRAUD: a. Coverage In the event of loss or Theft of the Insured Person’s bank issued debit/credit/forex card in the place of visit within India whilst on a Trip, the Company shall reimburse the financial loss incurred by the Insured Person, arising out of any fraudulent utilization of such card from the time of such loss or Theft being reported until the time of such card being blocked by issuing bank, up to the limit of Sum Insured as specified in the Policy schedule/Certificate. This Benefit shall be payable subject to the following: a. All claims made under this Benefit shall be payable in India and in Indian Rupees only. b. The Insured Person must have taken all reasonable steps to avoid any loss, damage or expense. c. The loss or Theft is to be reported to the issuing bank as soon as practicable, and a written police report is to be furnished to the Company. A Deductible as mentioned in the Policy Certificate shall be separately applicable for each and"
82593eac-ecb3-488e-80a1-d866d1a7a28f,hackrx-2.pdf,71,1,"up to the limit of Sum Insured as specified in the Policy schedule/Certificate. This Benefit shall be payable subject to the following: a. All claims made under this Benefit shall be payable in India and in Indian Rupees only. b. The Insured Person must have taken all reasonable steps to avoid any loss, damage or expense. c. The loss or Theft is to be reported to the issuing bank as soon as practicable, and a written police report is to be furnished to the Company. A Deductible as mentioned in the Policy Certificate shall be separately applicable for each and every claim made under this Benefit. This benefit is over and above the Base Sum Insured."
